Disease_cn,Level2_dep,Descript,Disease_ab,Alias,Treatment,Head_dep,Id,Symptom
慢性淋巴结炎,内分泌科,　　慢性淋巴结炎多继发于头、面、颈部的炎症病灶。淋巴结不同程度的肿大，散见于颈侧区或颌下、颏下区。可略硬但表面光滑，能活动，可有轻度压痛或不适。慢性淋巴结炎本人不需要治疗，检查时应注意寻找原发炎症灶。除颈部各区外还应仔细检查头皮、外耳及口腔、扁桃体、牙龈等隐藏部位。还可按肿大淋巴结的淋巴接纳区找寻原发病灶。,mxlbjy,"
                                        ",http://jbk.39.net/mxlbjy/yyzl,内科,http://jbk.39.net/mxlbjy/jbzs,"口腔黏膜溃疡,腋区疼痛,透明血管型"
腮腺炎,内分泌科,"　　流行性腮腺炎(epidemic parotitis,mumps)，简称腮腺炎或流腮，俗称“猪头疯”、“蛤蟆瘟”、“对耳风”等，多发于春季，是儿童和青少年中常见的呼吸道传染病，成人中也有发病，由腮腺炎病病毒所引起。病人是传染源，飞沫的吸入是主要传播途径，接触病人后2-3周发病。腮腺的非化脓性肿胀疼痛为突出的病征，病毒可侵犯各种腺组织或神经系统及肝、肾、心、关节等几乎所有的器官。常可引起脑膜脑炎、睾丸炎、胰腺炎、乳腺炎、卵巢炎等症状。",sxy,"
                                ",http://jbk.39.net/sxy/yyzl,内科,http://jbk.39.net/sxy/jbzs,"腮腺肿大,发烧,怕冷,咽痛"
淋巴瘤,内分泌科,　　淋巴瘤是原发于淋巴结或淋巴组织的恶性肿瘤。临床以无痛性，进行性淋巴结肿大为主要表现。本病可发生于任何年龄，但发病年龄高峰在31~40岁，其中非霍奇金淋巴瘤高峰略往前移。男女之比为：2~3:1。,lbl, 淋巴癌,http://jbk.39.net/lbl/yyzl,内科,http://jbk.39.net/lbl/jbzs,"淋巴结肿大,肝脾肿大,消瘦,盗汗,持续性发热,瘙痒,体重减轻,发烧,肝肿大,淋巴道转移"
亚急性甲状腺炎,内分泌科,　　亚急性甲状腺炎又称病毒性甲状腺炎，De Quervain甲状腺炎，肉芽肿性甲状腺炎或巨细胞性甲状腺炎等，系1904年由De Quervain首先报告。本病近年来逐渐增多，临床变化复杂，可有误诊及漏诊，且易复发，导致健康水平下降，但多数患者可得到痊愈。本病可因季节或病毒流行而有人群发病的特点。,yjxjzxy," 肉芽肿性甲状腺炎,瘿痈，亚急性肉芽肿性甲状腺炎",http://jbk.39.net/yjxjzxy/yyzl,内科,http://jbk.39.net/yjxjzxy/jbzs,"甲状腺机能亢进,甲状腺肿,低烧"
2型糖尿病,内分泌科,　　II型糖尿病也叫成人发病型糖尿病，多在35~40岁之后发病，占糖尿病患者90%以上。2型糖尿病病友体内产生胰岛素的能力并非完全丧失，有的患者体内胰岛素甚至产生过多，但胰岛素的作用效果却大打折扣，因此患者体内的胰岛素是一种相对缺乏。可以通过某些口服药物刺激体内胰岛素的分泌。但到后期仍有部分病人需要像1型糖尿病那样进行胰岛素治疗。,iixtnb, II型糖尿病,http://jbk.39.net/iixtnb/yyzl,内科,http://jbk.39.net/iixtnb/jbzs,"多尿,多饮,乏力,血糖值升高,体重减轻,视力障碍,胃肠道排空表现"
甲状腺瘤,内分泌科,　　甲状腺腺瘤(thyroid adenoma)是起源于甲状腺滤泡细胞的良性肿瘤，是甲状腺最常见的甲状腺良性肿瘤。目前认为本病多为单克隆性，是由与甲状腺癌相似的刺激所致。好发于甲状腺功能的活动期。临床分滤泡状和乳头状实性腺瘤两种，前者多见。常为甲状腺囊内单个边界清楚的结节，有完整的包膜。大小从不足1～10cm大小。此病在全国散发性存在，于地方性甲状腺肿流行区稍多见。,jzxxl, 甲状腺腺瘤,http://jbk.39.net/jzxxl/yyzl,内科,http://jbk.39.net/jzxxl/jbzs,"结节,进行性颈部肿块,甲状腺肿,无痛性硬实结节"
糖尿病和高血压,内分泌科,　　糖尿病与高血压均为常见疾病，二者关系密切。糖尿病病人中高血压的患病率明显增高，约为非糖尿病人群的2倍，并随年龄增长、体重增加及病程延长而上升，女性高于男性。国外有关资料显示，糖尿病病人中高血压患病率为40%～80%;我国的报道低于国外，为28.4%～48.1%。此外，糖尿病人群中高血压发生早，其患病率高峰较非糖尿病人群提前10年。,tnbhgxy,"
                                        ",http://jbk.39.net/tnbhgxy/yyzl,内科,http://jbk.39.net/tnbhgxy/jbzs,"消瘦,烦渴多饮,易倦感,血压高,视力常呈雾状模糊感,血液粘度增高"
糖尿病足,内分泌科,　　糖尿病足是指糖尿病患者足部由于神经病变使下肢保护功能减退，大血管和微血管病变使动脉灌注不足致微循环障碍而发生溃疡和坏疽的疾病状态。糖尿病足是糖尿病一种严重的并发症，是糖尿病患者致残，甚至致死的重要原因之一，不但给患者造成痛苦，而且使其增添了巨大的经济负担。,tnbz,"
                                        ",http://jbk.39.net/tnbz/yyzl,内科,http://jbk.39.net/tnbz/jbzs,"肌肉萎缩,感觉迟钝,皮肤干燥,间歇性跛行,足底溃疡,指趾端干性坏死"
脂溢性皮炎,内分泌科,　　脂溢性皮炎(seborrhoeic dermatitis)是指皮脂腺分泌功能亢进。表现为头皮多脂、油腻发亮、脱屑较多，在皮脂发达部位较易发生，是发生在皮脂溢出基础上的一种慢性炎症，损害为鲜红或黄红色斑片，表面附有油腻性鳞屑或痂皮，常伴有不同程度瘙痒，成年人多见，亦可见于新生儿。,zyxpy, 脂溢性湿疹，面部脂溢性皮炎,http://jbk.39.net/zyxpy/yyzl,内科,http://jbk.39.net/zyxpy/jbzs,"红斑鳞屑,油腻性鳞屑,鳞屑样痂皮,头皮结痂"
甲减,内分泌科,　　甲状腺功能减退症（简称甲减），是由于甲状腺激素合成及分泌减少，或其生理效应不足所致机体代谢降低的一种疾病。按其病因分为原发性甲减，继发性甲减及周围性甲减三类。　,jzxgnjt," 甲状腺功能减退,甲状腺功能减退症，甲状腺功能低下，甲低",http://jbk.39.net/jzxgnjt/yyzl,内科,http://jbk.39.net/jzxgnjt/jbzs,"表情淡漠,心动过缓,嗜睡,食欲缺乏,情感淡漠,腹胀,甲状腺功能低下,黏液性水肿,粘液性水肿面容,下肢浮肿,骨核出现迟，发育小,淡漠型甲亢"
脱发,内分泌科,　　脱发是头发脱落的现象。有生理性及病理性之分。生理性脱发指头发正常的脱落。病理性脱发是指头发异常或过度的脱落。,tf1, 掉头发，秃头，鬼剃头,http://jbk.39.net/tf1/yyzl,内科,http://jbk.39.net/tf1/jbzs,"永久性秃发,毛发脱落,病理性脱发"
低血糖,内分泌科,　　低血糖综合征(hypoglycemic syndrome)是一组由多种病因引起的综合征。血糖浓度常低于3.36mmol/L(60mg/dl)，严重而长期的低血糖症可发生广泛的神经系统损害与并发症。常见的有功能性低血糖与肝源性低血糖，其次为胰岛素瘤及其他内分泌性疾病所致的低血糖症。本病常被误诊为癔病、癫痫、精神病、脑瘤与脑炎等，经过恰当治疗后，症状可迅速好转。早期识别本病甚为重要，可达治愈目的，延误诊断与治疗会造成永久性的神经病变而不可逆转，后果不佳。,dxt,"
                        ",http://jbk.39.net/dxt/yyzl,内科,http://jbk.39.net/dxt/jbzs,"神经质性格,颤抖,眩晕欲扑,心悸,视力障碍"
甲亢,内分泌科,　　甲亢，医学术语上指“甲状腺毒症”：是过量的甲状腺激素导致的临床症状，而甲状腺功能亢进症则仅限于甲状腺。是本身激素合成和分泌过度而引起的甲状腺毒症。甲亢是个器官免疫性的疾病，最常侵犯的是甲状腺、眼睛、少见的胫前粘液性浮肿等。甲亢的表现有，心慌、烦躁、多汗、手抖或者心率慢、乏力、怕冷、浮肿等症状。2013年中华医学会内分泌学分会的调查数据显示，中国甲亢的发病率为3.7%；平均每27人中，就有一名甲亢患者；20～40岁年龄段人群最多见，女性尤甚。,jk, 甲状腺功能亢进，瘿气,http://jbk.39.net/jk/yyzl,内科,http://jbk.39.net/jk/jbzs,"高代谢征群,突眼症,甲状腺肿大,消瘦,热结节,淡漠型甲亢,易激动"
乳腺增生,内分泌科,　　乳腺增生是女性最常见的乳房疾病，其发病率占乳腺疾病的首位。近些年来该病发病率呈逐年上升的趋势，年龄也越来越低龄化。乳腺增生症是正常乳腺小叶生理性增生与复旧不全，乳腺正常结构出现紊乱，属于病理性增生，它是既非炎症又非肿瘤的一类病。多发于30-50岁女性，发病高峰为35-40岁。,rxzs," 乳房囊性增生病,乳腺小叶增生，乳腺增生症,乳腺结构不良症,乳痛症",http://jbk.39.net/rxzs/yyzl,内科,http://jbk.39.net/rxzs/jbzs,"乳腺隐痛,结节,囊肿,经期前乳房痛,腋窝痛"
糖尿病,内分泌科,　　糖尿病是由遗传和环境因素相互作用而引起的常见病，临床以高血糖为主要标志，常见症状有多饮、多尿、多食以及消瘦等。糖尿病可引起身体多系统的损害，引起胰岛素绝对或相对分泌不足以及靶组织细胞对胰岛素敏感性降低，引起蛋白质、脂肪、水和电解质等一系列代谢紊乱综合征。血糖显著升高可以出现糖尿病酮症酸中毒、高渗性昏迷等急性并发症，久病还可引起血管与神经病变，从而造成心、脑、肾、眼、神经、皮肤等多脏器组织损害，影响患者的生活质量，甚至导致寿命减短，应积极预防和治疗。,tnb, 消渴,http://jbk.39.net/tnb/yyzl,内科,http://jbk.39.net/tnb/jbzs,"多饮,多尿,多食,消瘦,糖尿,血糖升高,疲乏,肌肉萎缩,感觉迟钝,皮肤干燥,间歇性跛行,足底溃疡"
糖尿病合并低血糖,内分泌科,　　正常情况下，机体通过复杂、系统而精确的调节机制使血糖维持在一个相对狭窄的范围，一旦个体因某种原因导致葡萄糖的利用超过葡萄糖的供给，打破机体血糖内环境的稳定性，血浆葡萄糖浓度便开始降低，如：血中胰岛素或胰岛素类似物增加;皮质醇、胰升糖素、生长激素和肾上腺素等升糖激素不足;糖摄入和(或)吸收严重不足;肝糖原储备不足和(或)分解障碍;组织消耗葡萄糖过多和糖原异生减少等。一般认为低血糖的标准：血浆葡萄糖浓度小于2.8mmol/L(50mg/dl)。,tnbhbdxt," 糖尿病合并低血糖症,糖尿病合并血糖过低",http://jbk.39.net/tnbhbdxt/yyzl,内科,http://jbk.39.net/tnbhbdxt/jbzs,"焦虑,糖尿,嗜睡,运动失调,复视"
甲状旁腺功能减退性心肌病,内分泌科,　　未及时发现和治疗的慢性甲旁减可因长期低钙、低镁血症而累及心血管系统，表现为心肌张力下降、心腔扩张、心律失常，可发生充血性心力衰竭，称为甲旁减性心肌病(hypoparathyroid cardiomyopathy)。,jzpxgnjtxxjb," 甲旁减性心肌病,甲状旁腺机能减退性心肌病",http://jbk.39.net/jzpxgnjtxxjb/yyzl,内科,http://jbk.39.net/jzpxgnjtxxjb/jbzs,"心动过速,甲状旁腺机能减退,焦虑,皮肤粗糙,烦躁不安,毛发脱落"
小儿生长激素缺乏症,内分泌科,　　患儿因生长激素(growth hormone，GH)缺乏所导致的矮小，称为生长激素缺乏症，又称为垂体性侏儒症。身材矮小(short stature)是指在相似环境下，儿童身高低于同种族、同年龄、同性别个体正常身高2个标准差以上，或者低于正常儿童生长曲线第3百分位。在众多因素中，内分泌的生长激素(GH)对身高的影响起着十分重要的作用。,xeszjsqfz," 小儿垂体性侏儒症,小儿多发营养不良性侏儒,小儿下丘脑-垂体-IGF-1生长轴功能障碍及生长落后",http://jbk.39.net/xeszjsqfz/yyzl,内科,http://jbk.39.net/xeszjsqfz/jbzs,"甲状腺功能低下,生长缓慢,性发育慢,尿崩,多尿,骨龄延迟,多饮,萌牙延迟"
继发性肾上腺功能不足,内分泌科,　　此病是由于缺乏ACTH的肾上腺功能减退所致。　　继发性肾上腺功能不足可以发生在全垂体功能低下，单一ACTH产生缺乏和接受皮质类固醇治疗的病人在中断皮质类固醇治疗后。全垂体功能减退，最多见于席汉综合征妇女，但亦可发生在继发于嫌色细胞瘤，较年轻病人的颅咽管瘤和各种各样肿瘤，肉芽肿，罕见有外伤感染导致垂体组织破坏。病人接受皮质类固醇多于4周或中断治疗数周至数月后，在应激过程中无足够ACTH分泌兴奋肾上腺产生足量皮质类固醇，或者由于肾上腺皮质萎缩对ACTH无反应。这一现象可持续至类固醇治疗停止后1年。长期类固醇治疗期间，测定下丘脑-垂体-肾上腺轴心完整性可以通过静脉注射替可克肽5~250μg静脉推注，30分钟后血浆皮质醇水平应该20μg/dl(552nmol/L)。单一ACTH缺乏系特发性，极其罕见。,jfxssxgnbz,"
                                        ",http://jbk.39.net/jfxssxgnbz/yyzl,内科,http://jbk.39.net/jfxssxgnbz/jbzs,"肠道功能紊乱,食欲不振,性欲减退,嗜睡,恶心,盐类皮质激素分泌过少,皮质功能减退"
抗利尿激素分泌异常综合征,内分泌科,　　抗利尿激素分泌异常综合征(syndrome of inappropriate secretion of antidiuretic hormone，SIADH)由Schwartz于1957年首先报道，乃因抗利尿激素(ADH，即AVP)或类似抗利尿激素样物质分泌过多使得水的排泄发生障碍所致，改变以低钠血症为突出表现。SIADH是抗利尿激素(ADH)未按血浆渗透压调节而分泌异常增多，致使体内水分储留、尿钠排出增加，以及稀释性低钠血症等一系列临床表现的综合征。除严重颅脑损伤、颈髓损伤、严重颅内感染以及脑血管病急性期(10%~14%)外，还有恶性肿瘤和肺部肿瘤等等。,klnjsfmyczhz,"
                                        ",http://jbk.39.net/klnjsfmyczhz/yyzl,内科,http://jbk.39.net/klnjsfmyczhz/jbzs,"尿中持续性排钠,抗利尿激素(ADH)分泌减少,抗利尿激素(ADH)分泌增多,昏睡,嗜睡,水肿"
自身免疫性甲状腺疾病相关肾病,内分泌科,　　自身免疫性甲状腺病(autoimmune thyroid disease，AITD)包括Graves病、甲状腺炎和原发性甲状腺功能减退症。据国内外学者报道，AITD患者蛋白尿的发生率为11%～40%，所以也称为AITD肾病。,zsmyxjzxjbxgsb,"
                                        ",http://jbk.39.net/zsmyxjzxjbxgsb/yyzl,内科,http://jbk.39.net/zsmyxjzxjbxgsb/jbzs,"蛋白尿,甲状腺功能低下,心脏扩大,利尿"
涎石病,内分泌科,　　涎腺导管或腺体内形成结石并引起一系列症状及病理变化时，称为涎石病，临床主要表现为阻塞症状，涎腺肿大。 本病不多见，中年人发病率高，男性发病率高。颌下腺涎石最为常见，腮腺次之，导管内的涎石较腮体内的涎石为多，大多以慢性炎症表现。少数病例可伴有胆道或尿路结石。,xsb,"
                        ",http://jbk.39.net/xsb/yyzl,内科,http://jbk.39.net/xsb/jbzs,"胀痛,发炎,脓性分泌物"
脂肪营养不良,内分泌科,　　1885年Weir-Miechell首次报道了部分性脂肪营养不良(lipodystrophy)，后来又有报道患者有颈部、双臂、胸部腹部脂肪营养不良，伴髋部和双腿脂肪沉积的增多，1946年Lawrence报道完全性脂肪营养不良，患者脂肪不良为全身性分布，呈完全性或斑片状，脂肪的缺乏往往伴随着一系列的代谢紊乱。,zfyybl," 皮下脂肪萎缩,脂肪营养障碍",http://jbk.39.net/zfyybl/yyzl,内科,http://jbk.39.net/zfyybl/jbzs,"氮质血症,单纯性上半身消瘦型,两侧颊部及颞部凹入,肌肉肥大"
